"shipment_id","supply_date","supply_month","mountain_region","company_name","goods_category","quantity_shipped","demand_level","route_difficulty","distance_km","altitude_meters","vehicle_type","weather_condition","landslide_risk","logistics_upgrade","delivery_time_hours","delay_hours","fuel_cost","driver_cost","maintenance_cost","revenue","total_cost","profit","profit_margin","customer_satisfaction","delivery_status","cost_per_km","revenue_per_unit","profit_per_unit","route_efficiency_score","risk_score","profit_category","operational_performance_rating","delay_category","revenue_category","efficiency_category"
"SH0414","2025-08-19","August","Kedarnath","Himalayan Freight","Trekking Equipment",601,"Medium","Medium",250,2297,"Mini Truck","Rain","Low","No",17,5,7375.0,1750.0,644.0,37978.0,9769.0,28209.0,0.7428,4.0,"Delayed",39.08,63.19,601.0,11283.6,3,"Medium Profit","Average","Moderate Delay","Basic","Low"
"SH0415","2025-06-12","June","Tungnath","Himalayan Freight","Retail Goods",675,"Low","Medium",398,2858,"Mini Truck","Rain","High","No",24,5,5982.0,5324.0,561.0,73394.0,11867.0,61527.0,0.8383,4.0,"Delayed",29.82,108.73,675.0,15459.05,5,"High Profit","Average","Moderate Delay","Premium","Low"
"SH0416","2025-08-29","August","Spiti","PeakRoute Supply","Construction Material",561,"High","Medium",111,2230,"Off-road Vehicle","Clear","Low","Yes",5,0,8334.0,4359.0,2110.0,54322.0,14803.0,39519.0,0.7275,5.0,"On Time",133.36,96.83,561.0,35602.7,3,"Medium Profit","Excellent","No Delay","Standard","Medium"
"SH0417","2025-09-20","September","Valley of Flowers","PeakRoute Supply","Food Supplies",482,"Low","Easy",117,3690,"Pickup Van","Clear","Medium","No",5,0,5374.0,1144.0,718.0,22807.0,7236.0,15571.0,0.6827,4.8,"On Time",61.85,47.32,482.0,13308.55,3,"Low Profit","Excellent","No Delay","Basic","Low"
"SH0418","2025-02-12","February","Kedarnath","SnowPeak Logistics","Medical Supplies",894,"Medium","Easy",200,5111,"Pickup Van","Rain","Low","Yes",11,1,4778.0,1620.0,1066.0,61294.0,7464.0,53830.0,0.8782,4.9,"On Time",37.32,68.56,894.0,26915.0,2,"High Profit","Excellent","Minor Delay","Standard","Medium"
"SH0419","2025-02-11","February","Tungnath","SnowPeak Logistics","Fuel & Energy",669,"High","Medium",379,5051,"Off-road Vehicle","Clear","Low","No",18,0,6088.0,4317.0,2390.0,73580.0,12795.0,60785.0,0.8261,4.8,"On Time",33.76,109.99,669.0,16038.26,3,"High Profit","Excellent","No Delay","Premium","Low"
"SH0420","2025-10-23","October","Uttarkashi","Everest Cargo Solutions","Fuel & Energy",409,"High","Medium",165,4520,"Truck","Rain","Low","No",11,3,7481.0,1661.0,928.0,67352.0,10070.0,57282.0,0.8505,4.3,"On Time",61.03,164.67,409.0,34716.36,3,"High Profit","Good","Moderate Delay","Standard","Medium"
"SH0421","2025-01-25","January","Munsiyari","SnowPeak Logistics","Fuel & Energy",400,"Low","Easy",61,2447,"Mini Truck","Clear","Low","No",5,2,3201.0,1025.0,2620.0,35418.0,6846.0,28572.0,0.8067,4.5,"On Time",112.23,88.55,400.0,46839.34,2,"Medium Profit","Excellent","Minor Delay","Basic","Medium"
"SH0422","2025-11-05","November","Leh","SnowPeak Logistics","Trekking Equipment",833,"High","Easy",118,4343,"Off-road Vehicle","Clear","Medium","No",6,1,2959.0,3955.0,2418.0,18684.0,9332.0,9352.0,0.5005,4.6,"On Time",79.08,22.43,833.0,7925.42,3,"Low Profit","Excellent","Minor Delay","Basic","Low"
"SH0423","2025-05-16","May","Uttarkashi","SnowPeak Logistics","Food Supplies",282,"High","Medium",111,2286,"Pickup Van","Clear","Low","Yes",5,0,4322.0,5535.0,1334.0,63525.0,11191.0,52334.0,0.8238,5.0,"On Time",100.82,225.27,282.0,47147.75,3,"High Profit","Excellent","No Delay","Standard","Medium"
"SH0424","2025-12-26","December","Badrinath","Everest Cargo Solutions","Fuel & Energy",299,"High","Medium",368,4678,"Truck","Clear","Low","Yes",18,0,3968.0,2086.0,1643.0,59653.0,7697.0,51956.0,0.871,5.0,"On Time",20.92,199.51,299.0,14118.48,3,"High Profit","Excellent","No Delay","Standard","Low"
"SH0425","2025-07-22","July","Kedarnath","Altitude Movers","Food Supplies",391,"High","Easy",98,4610,"Off-road Vehicle","Rain","High","Yes",6,2,4541.0,4997.0,520.0,60716.0,10058.0,50658.0,0.8343,4.7,"On Time",102.63,155.28,391.0,51691.84,4,"High Profit","Excellent","Minor Delay","Standard","High"
"SH0426","2025-01-08","January","Hemkund Sahib","SnowPeak Logistics","Food Supplies",652,"Low","Medium",158,2174,"Pickup Van","Rain","Low","Yes",9,2,6251.0,3652.0,1013.0,29675.0,10916.0,18759.0,0.6321,4.7,"On Time",69.09,45.51,652.0,11872.78,3,"Low Profit","Excellent","Minor Delay","Basic","Low"
"SH0427","2025-10-12","October","Pithoragarh","SnowPeak Logistics","Trekking Equipment",161,"Low","Easy",277,4603,"Truck","Fog","Medium","No",16,3,3740.0,5930.0,1472.0,52896.0,11142.0,41754.0,0.7894,4.3,"On Time",40.22,328.55,161.0,15073.65,3,"Medium Profit","Good","Moderate Delay","Standard","Low"
"SH0428","2025-01-28","January","Kedarnath","SnowPeak Logistics","Food Supplies",903,"High","Medium",236,4151,"Pickup Van","Clear","Low","No",12,1,6331.0,3996.0,833.0,34517.0,11160.0,23357.0,0.6767,4.6,"On Time",47.29,38.22,903.0,9897.03,3,"Low Profit","Excellent","Minor Delay","Basic","Low"
"SH0429","2025-08-30","August","Pithoragarh","Himalayan Freight","Trekking Equipment",839,"Low","Medium",87,4776,"Pickup Van","Rain","Low","No",5,1,7860.0,3434.0,1910.0,46003.0,13204.0,32799.0,0.713,4.6,"On Time",151.77,54.83,839.0,37700.0,3,"Medium Profit","Excellent","Minor Delay","Standard","Medium"
"SH0430","2025-04-12","April","Kedarnath","SnowPeak Logistics","Food Supplies",210,"Medium","Easy",140,1806,"Mini Truck","Clear","Low","Yes",7,0,2000.0,2169.0,2666.0,36063.0,6835.0,29228.0,0.8105,5.0,"On Time",48.82,171.73,210.0,20877.14,2,"Medium Profit","Excellent","No Delay","Basic","Low"
"SH0431","2025-08-23","August","Tungnath","PeakRoute Supply","Medical Supplies",871,"Medium","Easy",267,2220,"Pickup Van","Clear","Low","No",14,1,4673.0,2669.0,2215.0,47878.0,9557.0,38321.0,0.8004,4.7,"On Time",35.79,54.97,871.0,14352.43,2,"Medium Profit","Excellent","Minor Delay","Standard","Low"
"SH0432","2025-11-29","November","Tungnath","Everest Cargo Solutions","Fuel & Energy",871,"Low","Medium",121,2245,"Truck","Clear","Low","No",7,1,3620.0,1564.0,741.0,45760.0,5925.0,39835.0,0.8705,4.6,"On Time",48.97,52.54,871.0,32921.49,3,"Medium Profit","Excellent","Minor Delay","Standard","Medium"
"SH0433","2025-12-12","December","Yamunotri","Altitude Movers","Retail Goods",311,"Medium","Easy",231,1588,"Truck","Rain","Medium","Yes",11,0,3621.0,5399.0,577.0,46166.0,9597.0,36569.0,0.7921,5.0,"On Time",41.55,148.44,311.0,15830.74,3,"Medium Profit","Excellent","No Delay","Standard","Low"
"SH0434","2025-10-18","October","Auli","PeakRoute Supply","Fuel & Energy",955,"Medium","Medium",144,4459,"Mini Truck","Fog","High","Yes",12,5,5651.0,2986.0,1369.0,16831.0,10006.0,6825.0,0.4055,4.2,"Delayed",69.49,17.62,955.0,4739.58,5,"Low Profit","Average","Moderate Delay","Basic","Low"
"SH0435","2025-06-10","June","Tungnath","PeakRoute Supply","Medical Supplies",956,"Low","Easy",110,2438,"Pickup Van","Rain","Low","Yes",6,1,3712.0,2262.0,2106.0,36287.0,8080.0,28207.0,0.7773,4.9,"On Time",73.45,37.96,956.0,25642.73,2,"Medium Profit","Excellent","Minor Delay","Basic","Medium"
"SH0436","2025-11-28","November","Spiti","Himalayan Freight","Medical Supplies",465,"High","Hard",114,5389,"Mini Truck","Rain","Low","No",11,6,8394.0,2127.0,2679.0,72066.0,13200.0,58866.0,0.8168,4.0,"Delayed",115.79,154.98,465.0,51636.84,4,"High Profit","Average","Severe Delay","Premium","High"
"SH0437","2025-12-09","December","Kedarnath","Himalayan Freight","Trekking Equipment",652,"Medium","Hard",182,5404,"Pickup Van","Rain","High","No",14,5,6088.0,2008.0,2657.0,15160.0,10753.0,4407.0,0.2907,4.0,"Delayed",59.08,23.25,652.0,2421.43,6,"Low Profit","Average","Moderate Delay","Basic","Low"
"SH0438","2025-07-06","July","Munsiyari","Everest Cargo Solutions","Trekking Equipment",515,"Low","Hard",203,4636,"Truck","Rain","Low","Yes",11,1,9033.0,1717.0,3689.0,71618.0,14439.0,57179.0,0.7984,4.8,"On Time",71.13,139.06,515.0,28167.0,4,"High Profit","Excellent","Minor Delay","Premium","Medium"
"SH0439","2025-03-08","March","Pithoragarh","Altitude Movers","Retail Goods",315,"High","Medium",169,2712,"Pickup Van","Clear","High","Yes",8,0,8310.0,5176.0,1617.0,64824.0,15103.0,49721.0,0.767,5.0,"On Time",89.37,205.79,315.0,29420.71,5,"Medium Profit","Excellent","No Delay","Standard","Medium"
"SH0440","2025-01-14","January","Yamunotri","SnowPeak Logistics","Trekking Equipment",140,"High","Medium",163,2451,"Pickup Van","Clear","Medium","No",8,0,5554.0,3765.0,1748.0,73729.0,11067.0,62662.0,0.8499,4.8,"On Time",67.9,526.64,140.0,38442.94,4,"High Profit","Excellent","No Delay","Premium","Medium"
"SH0441","2025-08-14","August","Roopkund","MountainLink Transport","Trekking Equipment",559,"Medium","Medium",354,1658,"Pickup Van","Rain","Medium","Yes",19,2,5840.0,4631.0,2573.0,16432.0,13044.0,3388.0,0.2062,4.7,"On Time",36.85,29.4,559.0,957.06,4,"Low Profit","Average","Minor Delay","Basic","Low"
"SH0442","2025-10-30","October","Spiti","Everest Cargo Solutions","Fuel & Energy",911,"Medium","Medium",115,5200,"Pickup Van","Rain","High","Yes",11,6,4828.0,3362.0,1039.0,26153.0,9229.0,16924.0,0.6471,4.1,"Delayed",80.25,28.71,911.0,14716.52,5,"Low Profit","Average","Severe Delay","Basic","Low"
"SH0443","2025-07-10","July","Spiti","Everest Cargo Solutions","Medical Supplies",733,"Medium","Medium",78,1608,"Truck","Clear","Low","Yes",4,0,8278.0,2210.0,1296.0,63311.0,11784.0,51527.0,0.8139,5.0,"On Time",151.08,86.37,733.0,66060.26,3,"High Profit","Excellent","No Delay","Standard","High"
"SH0444","2025-10-05","October","Kedarnath","PeakRoute Supply","Medical Supplies",415,"Low","Hard",135,4435,"Truck","Rain","Medium","Yes",9,3,5690.0,2528.0,2094.0,50449.0,10312.0,40137.0,0.7956,4.6,"On Time",76.39,121.56,415.0,29731.11,5,"Medium Profit","Good","Moderate Delay","Standard","Medium"
"SH0445","2025-10-20","October","Yamunotri","PeakRoute Supply","Food Supplies",641,"Low","Hard",208,3461,"Truck","Snow","Low","Yes",16,6,9147.0,5644.0,4354.0,52072.0,19145.0,32927.0,0.6323,4.1,"Delayed",92.04,81.24,641.0,15830.29,4,"Medium Profit","Average","Severe Delay","Standard","Low"
"SH0446","2025-07-04","July","Valley of Flowers","PeakRoute Supply","Trekking Equipment",342,"High","Medium",190,3376,"Mini Truck","Clear","Low","No",9,0,7254.0,2138.0,1586.0,79540.0,10978.0,68562.0,0.862,4.8,"On Time",57.78,232.57,342.0,36085.26,3,"High Profit","Excellent","No Delay","Premium","Medium"
"SH0447","2025-03-13","March","Valley of Flowers","PeakRoute Supply","Food Supplies",61,"Medium","Easy",165,5105,"Pickup Van","Clear","Medium","No",9,1,2708.0,4332.0,680.0,19449.0,7720.0,11729.0,0.6031,4.6,"On Time",46.79,318.84,61.0,7108.48,3,"Low Profit","Excellent","Minor Delay","Basic","Low"
"SH0448","2025-02-20","February","Tungnath","Everest Cargo Solutions","Trekking Equipment",763,"High","Medium",114,4369,"Mini Truck","Rain","Low","No",10,5,4518.0,4650.0,959.0,71308.0,10127.0,61181.0,0.858,4.0,"Delayed",88.83,93.46,763.0,53667.54,3,"High Profit","Average","Moderate Delay","Premium","High"
"SH0449","2025-08-12","August","Spiti","Himalayan Freight","Retail Goods",396,"Medium","Medium",184,3889,"Truck","Snow","High","No",19,10,3778.0,2622.0,3067.0,18868.0,9467.0,9401.0,0.4983,3.3,"Delayed",51.45,47.65,396.0,5109.24,5,"Low Profit","Poor","Severe Delay","Basic","Low"
"SH0450","2025-03-24","March","Auli","MountainLink Transport","Construction Material",82,"High","Medium",197,1617,"Pickup Van","Snow","Medium","Yes",15,6,6824.0,3515.0,3661.0,54805.0,14000.0,40805.0,0.7445,4.1,"Delayed",71.07,668.35,82.0,20713.2,4,"Medium Profit","Average","Severe Delay","Standard","Low"
"SH0451","2025-05-05","May","Tungnath","Himalayan Freight","Medical Supplies",823,"Medium","Medium",360,2385,"Off-road Vehicle","Snow","Low","No",25,7,4086.0,2725.0,3569.0,66376.0,10380.0,55996.0,0.8436,3.9,"Delayed",28.83,80.65,823.0,15554.44,3,"High Profit","Poor","Severe Delay","Standard","Low"
"SH0452","2025-08-12","August","Munsiyari","Himalayan Freight","Fuel & Energy",327,"High","Medium",183,2321,"Off-road Vehicle","Clear","Low","No",9,0,6718.0,1884.0,1233.0,28819.0,9835.0,18984.0,0.6587,4.8,"On Time",53.74,88.13,327.0,10373.77,3,"Low Profit","Excellent","No Delay","Basic","Low"
"SH0453","2025-03-09","March","Spiti","SnowPeak Logistics","Fuel & Energy",877,"Low","Hard",99,3769,"Off-road Vehicle","Rain","Low","Yes",8,4,6054.0,2084.0,3679.0,24328.0,11817.0,12511.0,0.5143,4.4,"On Time",119.36,27.74,877.0,12637.37,4,"Low Profit","Good","Moderate Delay","Basic","Low"
"SH0454","2025-08-23","August","Spiti","Altitude Movers","Fuel & Energy",155,"Low","Medium",397,3738,"Mini Truck","Snow","High","Yes",29,10,8249.0,1627.0,4303.0,60188.0,14179.0,46009.0,0.7644,3.5,"Delayed",35.72,388.31,155.0,11589.17,5,"Medium Profit","Poor","Severe Delay","Standard","Low"
"SH0455","2025-11-05","November","Hemkund Sahib","PeakRoute Supply","Medical Supplies",225,"Medium","Hard",53,5367,"Mini Truck","Clear","Medium","Yes",4,0,7437.0,2712.0,3372.0,80355.0,13521.0,66834.0,0.8317,5.0,"On Time",255.11,357.13,225.0,126101.89,5,"High Profit","Excellent","No Delay","Premium","High"
"SH0456","2025-05-21","May","Auli","Everest Cargo Solutions","Fuel & Energy",406,"High","Medium",395,4286,"Off-road Vehicle","Clear","Medium","Yes",19,0,5926.0,4967.0,1013.0,69124.0,11906.0,57218.0,0.8278,5.0,"On Time",30.14,170.26,406.0,14485.57,4,"High Profit","Excellent","No Delay","Standard","Low"
"SH0457","2025-09-07","September","Leh","Altitude Movers","Medical Supplies",579,"Low","Medium",91,2495,"Off-road Vehicle","Clear","Medium","No",5,1,8687.0,1808.0,2301.0,48318.0,12796.0,35522.0,0.7352,4.7,"On Time",140.62,83.45,579.0,39035.16,4,"Medium Profit","Excellent","Minor Delay","Standard","Medium"
"SH0458","2025-03-31","March","Hemkund Sahib","SnowPeak Logistics","Retail Goods",693,"Low","Medium",341,4879,"Off-road Vehicle","Rain","High","Yes",22,5,5695.0,2610.0,2818.0,46610.0,11123.0,35487.0,0.7614,4.2,"Delayed",32.62,67.26,693.0,10406.74,5,"Medium Profit","Average","Moderate Delay","Standard","Low"
"SH0459","2025-11-28","November","Leh","SnowPeak Logistics","Retail Goods",586,"High","Medium",108,1546,"Truck","Clear","Low","No",6,1,5123.0,2520.0,2550.0,50903.0,10193.0,40710.0,0.7998,4.6,"On Time",94.38,86.87,586.0,37694.44,3,"Medium Profit","Excellent","Minor Delay","Standard","Medium"
"SH0460","2025-11-22","November","Kedarnath","Everest Cargo Solutions","Construction Material",962,"High","Easy",94,1882,"Off-road Vehicle","Snow","Low","No",10,6,5064.0,2993.0,3971.0,33502.0,12028.0,21474.0,0.641,3.9,"Delayed",127.96,34.83,962.0,22844.68,2,"Low Profit","Average","Severe Delay","Basic","Low"
"SH0461","2025-03-04","March","Spiti","Himalayan Freight","Construction Material",790,"Medium","Medium",241,3307,"Mini Truck","Rain","Low","Yes",15,3,6227.0,5365.0,2772.0,59747.0,14364.0,45383.0,0.7596,4.5,"On Time",59.6,75.63,790.0,18831.12,3,"Medium Profit","Good","Moderate Delay","Standard","Low"
"SH0462","2025-09-14","September","Roopkund","Himalayan Freight","Retail Goods",302,"High","Medium",100,4868,"Truck","Rain","Medium","No",11,6,6496.0,4291.0,1483.0,16655.0,12270.0,4385.0,0.2633,3.9,"Delayed",122.7,55.15,302.0,4385.0,4,"Low Profit","Average","Severe Delay","Basic","Low"
"SH0463","2025-06-02","June","Tungnath","MountainLink Transport","Medical Supplies",914,"High","Medium",342,4945,"Pickup Van","Clear","Medium","No",18,1,3735.0,2790.0,1949.0,45594.0,8474.0,37120.0,0.8141,4.7,"On Time",24.78,49.88,914.0,10853.8,4,"Medium Profit","Excellent","Minor Delay","Standard","Low"
"SH0464","2025-12-07","December","Munsiyari","Everest Cargo Solutions","Construction Material",865,"Low","Medium",347,1807,"Off-road Vehicle","Rain","Low","Yes",18,1,7589.0,3738.0,2912.0,62778.0,14239.0,48539.0,0.7732,4.8,"On Time",41.03,72.58,865.0,13988.18,3,"Medium Profit","Excellent","Minor Delay","Standard","Low"
"SH0465","2025-01-24","January","Kedarnath","MountainLink Transport","Construction Material",620,"Medium","Easy",250,4669,"Off-road Vehicle","Clear","Medium","Yes",12,0,3778.0,3861.0,2249.0,51110.0,9888.0,41222.0,0.8065,5.0,"On Time",39.55,82.44,620.0,16488.8,3,"Medium Profit","Excellent","No Delay","Standard","Low"
"SH0466","2025-12-19","December","Chamoli","SnowPeak Logistics","Construction Material",487,"High","Easy",212,3740,"Truck","Clear","Medium","Yes",10,0,5009.0,4926.0,1081.0,52141.0,11016.0,41125.0,0.7887,5.0,"On Time",51.96,107.07,487.0,19398.58,3,"Medium Profit","Excellent","No Delay","Standard","Low"
"SH0467","2025-06-23","June","Hemkund Sahib","SnowPeak Logistics","Retail Goods",461,"Medium","Easy",294,5172,"Off-road Vehicle","Clear","High","No",17,3,7142.0,1983.0,889.0,45661.0,10014.0,35647.0,0.7807,4.3,"On Time",34.06,99.05,461.0,12124.83,4,"Medium Profit","Good","Moderate Delay","Standard","Low"
"SH0468","2025-10-27","October","Uttarkashi","PeakRoute Supply","Fuel & Energy",209,"Medium","Easy",224,4643,"Off-road Vehicle","Rain","Low","Yes",14,3,5509.0,3238.0,2725.0,29721.0,11472.0,18249.0,0.614,4.5,"On Time",51.21,142.21,209.0,8146.88,2,"Low Profit","Good","Moderate Delay","Basic","Low"
"SH0469","2025-12-15","December","Tungnath","Himalayan Freight","Trekking Equipment",821,"High","Hard",193,4701,"Pickup Van","Clear","Low","Yes",9,0,6176.0,2994.0,2766.0,38686.0,11936.0,26750.0,0.6915,5.0,"On Time",61.84,47.12,821.0,13860.1,4,"Medium Profit","Excellent","No Delay","Basic","Low"
"SH0470","2025-07-01","July","Kedarnath","SnowPeak Logistics","Medical Supplies",440,"Medium","Easy",163,2608,"Pickup Van","Rain","Medium","Yes",10,2,5947.0,3904.0,2999.0,69761.0,12850.0,56911.0,0.8158,4.8,"On Time",78.83,158.55,440.0,34914.72,3,"High Profit","Excellent","Minor Delay","Standard","Medium"
"SH0471","2025-06-20","June","Kedarnath","Altitude Movers","Fuel & Energy",551,"Low","Hard",265,4739,"Pickup Van","Snow","Low","Yes",16,3,9418.0,4946.0,4861.0,24192.0,19225.0,4967.0,0.2053,4.5,"On Time",72.55,43.91,551.0,1874.34,4,"Low Profit","Average","Moderate Delay","Basic","Low"
"SH0472","2025-10-23","October","Roopkund","Everest Cargo Solutions","Trekking Equipment",502,"Medium","Hard",175,3936,"Truck","Snow","Medium","No",14,6,10561.0,2280.0,3299.0,29054.0,16140.0,12914.0,0.4445,3.9,"Delayed",92.23,57.88,502.0,7379.43,5,"Low Profit","Average","Severe Delay","Basic","Low"
"SH0473","2025-11-12","November","Spiti","PeakRoute Supply","Retail Goods",250,"High","Medium",151,4845,"Pickup Van","Rain","Medium","Yes",9,2,7319.0,2714.0,2257.0,41241.0,12290.0,28951.0,0.702,4.7,"On Time",81.39,164.96,250.0,19172.85,4,"Medium Profit","Excellent","Minor Delay","Standard","Low"
"SH0474","2025-06-16","June","Munsiyari","Everest Cargo Solutions","Fuel & Energy",289,"High","Easy",264,4990,"Pickup Van","Clear","Low","No",14,1,4748.0,1824.0,1722.0,52048.0,8294.0,43754.0,0.8406,4.6,"On Time",31.42,180.1,289.0,16573.48,2,"Medium Profit","Excellent","Minor Delay","Standard","Low"
"SH0475","2025-06-01","June","Munsiyari","Himalayan Freight","Food Supplies",561,"Low","Medium",80,2655,"Pickup Van","Clear","Medium","No",4,0,3051.0,5953.0,1019.0,35477.0,10023.0,25454.0,0.7175,4.8,"On Time",125.29,63.24,561.0,31817.5,4,"Medium Profit","Excellent","No Delay","Basic","Medium"
"SH0476","2025-01-17","January","Yamunotri","PeakRoute Supply","Fuel & Energy",947,"Low","Hard",199,3653,"Off-road Vehicle","Rain","Low","No",15,6,10522.0,1546.0,2760.0,35775.0,14828.0,20947.0,0.5855,3.9,"Delayed",74.51,37.78,947.0,10526.13,4,"Low Profit","Average","Severe Delay","Basic","Low"
"SH0477","2025-02-07","February","Pithoragarh","Himalayan Freight","Medical Supplies",901,"Low","Medium",133,2893,"Off-road Vehicle","Clear","Low","Yes",6,0,6713.0,5094.0,1007.0,63649.0,12814.0,50835.0,0.7987,5.0,"On Time",96.35,70.64,901.0,38221.8,3,"High Profit","Excellent","No Delay","Standard","Medium"
"SH0478","2025-09-19","September","Auli","Altitude Movers","Construction Material",785,"High","Medium",295,4967,"Mini Truck","Rain","Medium","No",18,4,5463.0,4114.0,2337.0,64234.0,11914.0,52320.0,0.8145,4.2,"On Time",40.39,81.83,785.0,17735.59,4,"High Profit","Good","Moderate Delay","Standard","Low"
"SH0479","2025-08-07","August","Kedarnath","MountainLink Transport","Retail Goods",355,"Low","Medium",395,2050,"Pickup Van","Clear","Medium","Yes",19,0,3138.0,5758.0,1800.0,37208.0,10696.0,26512.0,0.7125,5.0,"On Time",27.08,104.81,355.0,6711.9,4,"Medium Profit","Excellent","No Delay","Basic","Low"
"SH0480","2025-11-17","November","Leh","MountainLink Transport","Trekking Equipment",516,"High","Medium",364,2964,"Off-road Vehicle","Clear","Medium","Yes",18,0,8484.0,5457.0,501.0,70788.0,14442.0,56346.0,0.796,5.0,"On Time",39.68,137.19,516.0,15479.67,4,"High Profit","Excellent","No Delay","Premium","Low"
"SH0481","2025-09-15","September","Gangotri","Himalayan Freight","Trekking Equipment",465,"High","Hard",191,3593,"Truck","Rain","Medium","Yes",9,0,7986.0,5273.0,3933.0,45571.0,17192.0,28379.0,0.6227,5.0,"On Time",90.01,98.0,465.0,14858.12,5,"Medium Profit","Excellent","No Delay","Standard","Low"
"SH0482","2025-07-30","July","Auli","MountainLink Transport","Trekking Equipment",557,"Medium","Medium",274,3481,"Truck","Rain","Low","Yes",16,3,5443.0,2496.0,2020.0,20843.0,9959.0,10884.0,0.5222,4.5,"On Time",36.35,37.42,557.0,3972.26,3,"Low Profit","Good","Moderate Delay","Basic","Low"
"SH0483","2025-08-27","August","Gangotri","MountainLink Transport","Retail Goods",992,"Medium","Hard",287,1787,"Pickup Van","Rain","Medium","Yes",15,1,5196.0,1535.0,3744.0,41224.0,10475.0,30749.0,0.7459,4.8,"On Time",36.5,41.56,992.0,10713.94,5,"Medium Profit","Excellent","Minor Delay","Standard","Low"
"SH0484","2025-02-08","February","Kedarnath","PeakRoute Supply","Trekking Equipment",642,"Low","Medium",186,3251,"Truck","Rain","Medium","No",11,2,8485.0,1640.0,2697.0,53639.0,12822.0,40817.0,0.761,4.5,"On Time",68.94,83.55,642.0,21944.62,4,"Medium Profit","Excellent","Minor Delay","Standard","Low"
"SH0485","2025-05-06","May","Gangotri","PeakRoute Supply","Retail Goods",980,"High","Hard",326,4860,"Pickup Van","Snow","Medium","No",23,7,8854.0,2501.0,5208.0,63620.0,16563.0,47057.0,0.7397,3.8,"Delayed",50.81,64.92,980.0,14434.66,5,"Medium Profit","Poor","Severe Delay","Standard","Low"
"SH0486","2025-10-29","October","Auli","Altitude Movers","Trekking Equipment",289,"Low","Medium",229,2606,"Pickup Van","Rain","Medium","Yes",15,4,8232.0,1022.0,2316.0,72970.0,11570.0,61400.0,0.8414,4.4,"On Time",50.52,252.49,289.0,26812.23,4,"High Profit","Good","Moderate Delay","Premium","Medium"
"SH0487","2025-09-14","September","Valley of Flowers","Everest Cargo Solutions","Construction Material",816,"High","Easy",222,1651,"Mini Truck","Rain","Low","Yes",13,2,7476.0,3979.0,1612.0,67851.0,13067.0,54784.0,0.8074,4.7,"On Time",58.86,83.15,816.0,24677.48,2,"High Profit","Excellent","Minor Delay","Standard","Low"
"SH0488","2025-12-12","December","Kedarnath","Altitude Movers","Retail Goods",273,"High","Hard",182,2152,"Off-road Vehicle","Clear","Low","Yes",9,0,5975.0,2751.0,2121.0,58971.0,10847.0,48124.0,0.8161,5.0,"On Time",59.6,216.01,273.0,26441.76,4,"Medium Profit","Excellent","No Delay","Standard","Medium"
"SH0489","2025-11-10","November","Spiti","SnowPeak Logistics","Medical Supplies",247,"Low","Hard",101,2727,"Off-road Vehicle","Snow","Low","No",12,7,8267.0,4048.0,4530.0,74961.0,16845.0,58116.0,0.7753,3.9,"Delayed",166.78,303.49,247.0,57540.59,4,"High Profit","Poor","Severe Delay","Premium","High"
"SH0490","2025-06-17","June","Gangotri","Himalayan Freight","Trekking Equipment",93,"High","Medium",114,3197,"Off-road Vehicle","Rain","Medium","Yes",9,4,5167.0,1705.0,1446.0,72852.0,8318.0,64534.0,0.8858,4.4,"On Time",72.96,783.35,93.0,56608.77,4,"High Profit","Good","Moderate Delay","Premium","High"
"SH0491","2025-03-31","March","Kedarnath","PeakRoute Supply","Construction Material",209,"Low","Medium",195,1795,"Mini Truck","Rain","Medium","No",12,3,7809.0,5263.0,2741.0,30352.0,15813.0,14539.0,0.479,4.3,"On Time",81.09,145.22,209.0,7455.9,4,"Low Profit","Good","Moderate Delay","Basic","Low"
"SH0492","2025-07-09","July","Leh","SnowPeak Logistics","Fuel & Energy",518,"Low","Easy",129,4855,"Off-road Vehicle","Snow","High","Yes",12,6,5865.0,3251.0,2963.0,60573.0,12079.0,48494.0,0.8006,4.1,"Delayed",93.64,116.94,518.0,37592.25,4,"Medium Profit","Average","Severe Delay","Standard","Medium"
"SH0493","2025-06-11","June","Valley of Flowers","PeakRoute Supply","Medical Supplies",656,"High","Easy",192,5297,"Pickup Van","Rain","Low","No",13,4,6134.0,2167.0,2774.0,82314.0,11075.0,71239.0,0.8655,4.3,"On Time",57.68,125.48,656.0,37103.65,2,"High Profit","Good","Moderate Delay","Premium","Medium"
"SH0494","2025-02-06","February","Munsiyari","Himalayan Freight","Trekking Equipment",750,"Low","Medium",66,4175,"Truck","Clear","Medium","No",4,0,5205.0,3935.0,1483.0,56319.0,10623.0,45696.0,0.8114,4.8,"On Time",160.95,75.09,750.0,69236.36,4,"Medium Profit","Excellent","No Delay","Standard","High"
"SH0495","2025-09-26","September","Badrinath","Himalayan Freight","Food Supplies",471,"High","Medium",292,2966,"Pickup Van","Rain","Low","No",18,4,8817.0,1148.0,2338.0,27134.0,12303.0,14831.0,0.5466,4.2,"On Time",42.13,57.61,471.0,5079.11,3,"Low Profit","Good","Moderate Delay","Basic","Low"
"SH0496","2025-07-15","July","Spiti","Altitude Movers","Retail Goods",668,"High","Easy",269,4517,"Truck","Rain","Medium","No",18,5,2857.0,2297.0,2219.0,25381.0,7373.0,18008.0,0.7095,4.0,"Delayed",27.41,38.0,668.0,6694.42,3,"Low Profit","Average","Moderate Delay","Basic","Low"
